,____,1,2,3,4,5
,____,191219523,200126004,200126004,200126004,200126004
,______,2_LR5011,2_LR5041,2_LR5041,2_LR5041,2_LR5041
,CH____,CH1,CH1,CH1,CH1,CH1
,__,___,___,___,___,___
,__, _, , , , 
2024/04/19 19:50,19:50:00,14.7,-1,0,-2,0
2024/04/19 20:00,20:00:00,14.5,0,0,-1,0
2024/04/19 20:10,20:10:00,14.4,0,0,-1,0
2024/04/19 20:20,20:20:00,14.3,0,0,-1,0
2024/04/19 20:30,20:30:00,14.2,0,0,-1,-1
2024/04/19 20:40,20:40:00,14.1,-1,0,-1,0
2024/04/19 20:50,20:50:00,14,0,0,-1,-1
2024/04/19 21:00,21:00:00,13.9,-1,0,-1,0
2024/04/19 21:10,21:10:00,14,0,0,-1,0
2024/04/19 21:20,21:20:00,14.1,0,0,-1,0
2024/04/19 21:30,21:30:00,14.1,0,0,-1,0
2024/04/19 21:40,21:40:00,14,0,0,-1,0
2024/04/19 21:50,21:50:00,13.8,0,0,-1,0
2024/04/19 22:00,22:00:00,13.9,0,0,-1,0
2024/04/19 22:10,22:10:00,13.7,0,0,-1,0
2024/04/19 22:20,22:20:00,13.5,0,0,-1,0
2024/04/19 22:30,22:30:00,13.4,0,0,-1,-1
2024/04/19 22:40,22:40:00,13.5,0,0,-1,0
2024/04/19 22:50,22:50:00,13.4,0,0,-1,0
2024/04/19 23:00,23:00:00,13.3,0,0,-1,0
2024/04/19 23:10,23:10:00,13.5,0,0,-1,0
2024/04/19 23:20,23:20:00,13.6,0,0,0,0
2024/04/19 23:30,23:30:00,13.5,0,0,-1,0
2024/04/19 23:40,23:40:00,13.5,0,1,0,0
2024/04/19 23:50,23:50:00,13.4,0,0,-1,0
2024/04/20 0:00,0:00:00,13.4,0,0,-1,0
2024/04/20 0:10,0:10:00,13.4,0,0,-1,0
2024/04/20 0:20,0:20:00,13.5,0,0,-1,0
2024/04/20 0:30,0:30:00,13.3,0,0,-1,0
2024/04/20 0:40,0:40:00,13.4,0,1,-1,0
2024/04/20 0:50,0:50:00,13.4,0,1,-1,0
2024/04/20 1:00,1:00:00,13.4,0,0,-1,0
2024/04/20 1:10,1:10:00,13.4,0,1,-1,0
2024/04/20 1:20,1:20:00,13.3,0,1,0,0
2024/04/20 1:30,1:30:00,13.3,0,1,0,0
2024/04/20 1:40,1:40:00,13.3,0,1,-1,0
2024/04/20 1:50,1:50:00,13.3,0,0,-1,0
2024/04/20 2:00,2:00:00,13.3,0,0,-1,0
2024/04/20 2:10,2:10:00,13.3,0,0,-1,0
2024/04/20 2:20,2:20:00,13.3,0,0,-1,0
2024/04/20 2:30,2:30:00,13.2,0,0,-1,0
2024/04/20 2:40,2:40:00,13.3,0,0,0,0
2024/04/20 2:50,2:50:00,13.3,0,0,-1,0
2024/04/20 3:00,3:00:00,13.1,0,1,-1,0
2024/04/20 3:10,3:10:00,13.1,0,1,0,0
2024/04/20 3:20,3:20:00,13.1,0,1,0,0
2024/04/20 3:30,3:30:00,13.1,0,1,0,0
2024/04/20 3:40,3:40:00,13.1,0,1,0,0
2024/04/20 3:50,3:50:00,13.1,0,1,0,0
2024/04/20 4:00,4:00:00,13.1,0,1,0,0
2024/04/20 4:10,4:10:00,13.4,0,0,-1,0
2024/04/20 4:20,4:20:00,13.5,0,0,-1,-1
2024/04/20 4:30,4:30:00,13.5,0,0,-1,0
2024/04/20 4:40,4:40:00,13.6,0,1,0,0
2024/04/20 4:50,4:50:00,13.7,1,1,0,0
2024/04/20 5:00,5:00:00,13.5,0,1,0,0
2024/04/20 5:10,5:10:00,13.2,0,0,-1,0
2024/04/20 5:20,5:20:00,13,0,0,-1,-1
2024/04/20 5:30,5:30:00,12.7,-1,-1,-2,-1
2024/04/20 5:40,5:40:00,12.3,-2,-1,-2,-2
2024/04/20 5:50,5:50:00,12.1,-2,-1,-2,-2
2024/04/20 6:00,6:00:00,11.9,-1,-1,-2,-1
2024/04/20 6:10,6:10:00,11.5,-1,-1,-2,-1
2024/04/20 6:20,6:20:00,11.4,-1,0,-2,0
2024/04/20 6:30,6:30:00,11.5,1,4,-1,3
2024/04/20 6:40,6:40:00,11.6,6,8,3,8
2024/04/20 6:50,6:50:00,11.9,11,14,8,13
2024/04/20 7:00,7:00:00,12.2,16,17,13,17
2024/04/20 7:10,7:10:00,12.3,19,20,17,20
2024/04/20 7:20,7:20:00,12,21,24,20,23
2024/04/20 7:30,7:30:00,12.1,26,31,23,31
2024/04/20 7:40,7:40:00,13,60,99,30,79
2024/04/20 7:50,7:50:00,14.1,71,128,46,128
2024/04/20 8:00,8:00:00,14.6,126,158,82,158
2024/04/20 8:10,8:10:00,15.3,256,547,158,547
2024/04/20 8:20,8:20:00,16.8,533,585,419,537
2024/04/20 8:30,8:30:00,17,394,550,130,173
2024/04/20 8:40,8:40:00,17.5,500,562,174,549
2024/04/20 8:50,8:50:00,17.7,533,550,512,535
2024/04/20 9:00,9:00:00,18.4,556,581,534,581
2024/04/20 9:10,9:10:00,18.4,599,618,581,618
2024/04/20 9:20,9:20:00,18.7,641,661,618,661
2024/04/20 9:30,9:30:00,19.6,685,710,661,710
2024/04/20 9:40,9:40:00,19.7,722,738,710,737
2024/04/20 9:50,9:50:00,19.8,759,780,737,780
2024/04/20 10:00,10:00:00,20.4,797,860,470,834
2024/04/20 10:10,10:10:00,19.8,706,912,119,865
2024/04/20 10:20,10:20:00,20.3,864,872,856,871
2024/04/20 10:30,10:30:00,21,899,947,871,947
2024/04/20 10:40,10:40:00,20.5,721,999,152,672
2024/04/20 10:50,10:50:00,21.3,939,1020,355,1019
2024/04/20 11:00,11:00:00,22,954,1065,222,1013
2024/04/20 11:10,11:10:00,21.4,896,1136,255,868
2024/04/20 11:20,11:20:00,19.5,311,872,213,291
2024/04/20 11:30,11:30:00,19.9,240,297,196,214
2024/04/20 11:40,11:40:00,19.7,222,264,187,187
2024/04/20 11:50,11:50:00,19.8,230,367,175,367
2024/04/20 12:00,12:00:00,20.5,305,380,243,243
2024/04/20 12:10,12:10:00,19.7,198,243,183,199
2024/04/20 12:20,12:20:00,20,196,225,150,156
2024/04/20 12:30,12:30:00,19.5,113,161,87,90
2024/04/20 12:40,12:40:00,19.5,101,112,90,92
2024/04/20 12:50,12:50:00,19.5,91,94,85,85
2024/04/20 13:00,13:00:00,19.4,71,85,62,62
2024/04/20 13:10,13:10:00,18.2,52,62,46,47
2024/04/20 13:20,13:20:00,16.6,42,46,40,45
2024/04/20 13:30,13:30:00,16,50,60,45,60
2024/04/20 13:40,13:40:00,16.1,82,114,60,114
2024/04/20 13:50,13:50:00,16.3,156,194,115,194
2024/04/20 14:00,14:00:00,17.1,221,245,194,245
2024/04/20 14:10,14:10:00,17.7,268,295,245,295
2024/04/20 14:20,14:20:00,17.9,218,298,79,79
2024/04/20 14:30,14:30:00,16.9,29,79,17,19
2024/04/20 14:40,14:40:00,16.5,23,29,18,28
2024/04/20 14:50,14:50:00,15.6,33,42,27,42
2024/04/20 15:00,15:00:00,14.3,62,88,42,87
2024/04/20 15:10,15:10:00,14.3,115,134,88,134
2024/04/20 15:20,15:20:00,14.5,136,148,130,148
2024/04/20 15:30,15:30:00,14.8,167,181,148,181
2024/04/20 15:40,15:40:00,15.4,177,182,171,182
2024/04/20 15:50,15:50:00,15.2,191,195,182,185
2024/04/20 16:00,16:00:00,15.8,190,198,185,198
2024/04/20 16:10,16:10:00,16.4,183,199,160,160
2024/04/20 16:20,16:20:00,16.4,144,160,135,136
2024/04/20 16:30,16:30:00,16,124,137,108,108
2024/04/20 16:40,16:40:00,15.8,113,117,107,116
2024/04/20 16:50,16:50:00,16,117,137,112,137
2024/04/20 17:00,17:00:00,16.4,159,167,137,156
2024/04/20 17:10,17:10:00,16.5,144,156,129,129
2024/04/20 17:20,17:20:00,16.6,109,130,84,84
2024/04/20 17:30,17:30:00,16.6,77,84,74,79
2024/04/20 17:40,17:40:00,16.5,76,80,71,71
2024/04/20 17:50,17:50:00,16.4,67,71,60,60
2024/04/20 18:00,18:00:00,15.4,51,60,42,42
2024/04/20 18:10,18:10:00,15.1,34,42,25,25
2024/04/20 18:20,18:20:00,14.6,18,25,12,12
2024/04/20 18:30,18:30:00,14.5,7,12,2,2
2024/04/20 18:40,18:40:00,14.2,0,2,-1,-1
2024/04/20 18:50,18:50:00,14.1,-1,0,-2,-1
2024/04/20 19:00,19:00:00,14,-2,-1,-2,-2
2024/04/20 19:10,19:10:00,14.1,-1,0,-2,0
2024/04/20 19:20,19:20:00,14,0,1,0,0
2024/04/20 19:30,19:30:00,14,0,0,-1,0
2024/04/20 19:40,19:40:00,13.9,0,0,-1,-1
2024/04/20 19:50,19:50:00,14.2,-1,0,-1,0
2024/04/20 20:00,20:00:00,14.1,0,0,-1,-1
2024/04/20 20:10,20:10:00,13.9,-1,0,-1,-1
2024/04/20 20:20,20:20:00,13.7,-1,0,-1,-1
2024/04/20 20:30,20:30:00,13.6,-1,0,-1,-1
2024/04/20 20:40,20:40:00,13.6,0,0,-1,0
2024/04/20 20:50,20:50:00,13.7,0,0,-1,0
2024/04/20 21:00,21:00:00,13.6,0,0,-1,0
2024/04/20 21:10,21:10:00,13.7,0,0,-1,0
2024/04/20 21:20,21:20:00,13.7,0,0,-1,0
2024/04/20 21:30,21:30:00,13.7,0,0,-1,0
2024/04/20 21:40,21:40:00,13.5,0,0,-1,0
2024/04/20 21:50,21:50:00,13.5,-1,0,-1,0
2024/04/20 22:00,22:00:00,13.4,-1,0,-1,-1
2024/04/20 22:10,22:10:00,13.2,-1,0,-1,-1
2024/04/20 22:20,22:20:00,13.3,0,0,-1,0
2024/04/20 22:30,22:30:00,13.5,0,1,-1,0
2024/04/20 22:40,22:40:00,13.4,0,1,-1,-1
2024/04/20 22:50,22:50:00,13.3,-1,0,-1,-1
2024/04/20 23:00,23:00:00,13.2,0,0,-1,0
2024/04/20 23:10,23:10:00,13.2,0,0,-1,0
2024/04/20 23:20,23:20:00,13.2,0,0,-1,0
2024/04/20 23:30,23:30:00,13.2,0,0,-1,0
2024/04/20 23:40,23:40:00,13.2,0,1,0,0
2024/04/20 23:50,23:50:00,13.2,0,0,-1,0
2024/04/21 0:00,0:00:00,13.2,0,0,-1,0
2024/04/21 0:10,0:10:00,13.2,0,0,-1,0
2024/04/21 0:20,0:20:00,13.2,0,0,-1,0
2024/04/21 0:30,0:30:00,13.2,0,0,-1,0
2024/04/21 0:40,0:40:00,13.2,0,0,-1,0
2024/04/21 0:50,0:50:00,13.2,0,0,-1,0
2024/04/21 1:00,1:00:00,13.4,0,0,-1,-1
2024/04/21 1:10,1:10:00,13.5,-1,0,-2,-1
2024/04/21 1:20,1:20:00,13.4,-1,0,-1,-1
2024/04/21 1:30,1:30:00,13.3,-1,0,-1,0
2024/04/21 1:40,1:40:00,13.1,-1,0,-1,-1
2024/04/21 1:50,1:50:00,13.2,-1,0,-1,-1
2024/04/21 2:00,2:00:00,13.3,-1,0,-1,-1
2024/04/21 2:10,2:10:00,13.5,-1,0,-1,-1
2024/04/21 2:20,2:20:00,13.5,0,0,-1,0
2024/04/21 2:30,2:30:00,13.4,0,0,-1,0
2024/04/21 2:40,2:40:00,13.4,-1,0,-1,0
2024/04/21 2:50,2:50:00,13.4,-1,0,-1,-1
2024/04/21 3:00,3:00:00,13.4,0,0,-1,-1
2024/04/21 3:10,3:10:00,13.4,0,0,-1,-1
2024/04/21 3:20,3:20:00,13.2,-1,0,-1,0
2024/04/21 3:30,3:30:00,13.1,0,0,-1,0
2024/04/21 3:40,3:40:00,13,0,0,-1,0
2024/04/21 3:50,3:50:00,13,0,1,-1,0
2024/04/21 4:00,4:00:00,13.1,0,1,0,0
2024/04/21 4:10,4:10:00,13.1,0,0,-1,0
2024/04/21 4:20,4:20:00,13.1,0,0,-1,0
2024/04/21 4:30,4:30:00,13,0,0,-1,0
2024/04/21 4:40,4:40:00,13.1,0,1,0,0
2024/04/21 4:50,4:50:00,13.1,0,1,0,0
2024/04/21 5:00,5:00:00,13.2,0,1,0,0
2024/04/21 5:10,5:10:00,13.2,0,0,0,0
2024/04/21 5:20,5:20:00,13.3,0,0,0,0
2024/04/21 5:30,5:30:00,13.3,0,0,-1,0
2024/04/21 5:40,5:40:00,13.3,0,0,-1,0
2024/04/21 5:50,5:50:00,13.3,0,0,0,0
2024/04/21 6:00,6:00:00,13.2,0,1,0,0
2024/04/21 6:10,6:10:00,13.3,0,1,0,0
2024/04/21 6:20,6:20:00,13.3,0,1,0,0
2024/04/21 6:30,6:30:00,13.3,1,1,0,1
2024/04/21 6:40,6:40:00,13.3,3,6,1,6
2024/04/21 6:50,6:50:00,13.4,9,12,6,12
2024/04/21 7:00,7:00:00,13.5,18,26,12,26
2024/04/21 7:10,7:10:00,13.5,28,31,25,25
2024/04/21 7:20,7:20:00,13.6,23,25,20,23
2024/04/21 7:30,7:30:00,13.6,22,25,20,22
2024/04/21 7:40,7:40:00,13.7,33,47,22,47
2024/04/21 7:50,7:50:00,13.9,60,69,47,65
2024/04/21 8:00,8:00:00,14.1,84,107,65,104
2024/04/21 8:10,8:10:00,14.2,113,129,92,128
2024/04/21 8:20,8:20:00,14.5,124,141,110,141
2024/04/21 8:30,8:30:00,14.5,145,149,137,137
2024/04/21 8:40,8:40:00,14.7,130,138,125,126
2024/04/21 8:50,8:50:00,14.9,151,187,127,187
2024/04/21 9:00,9:00:00,15.2,213,224,187,218
2024/04/21 9:10,9:10:00,15.5,219,224,215,223
2024/04/21 9:20,9:20:00,15.8,213,223,202,202
2024/04/21 9:30,9:30:00,16,193,202,187,188
2024/04/21 9:40,9:40:00,15.9,183,188,180,180
2024/04/21 9:50,9:50:00,16.3,185,201,179,201
2024/04/21 10:00,10:00:00,16.6,224,257,201,257
2024/04/21 10:10,10:10:00,17,300,324,257,324
2024/04/21 10:20,10:20:00,17.5,339,370,324,370
2024/04/21 10:30,10:30:00,17.3,414,439,370,431
2024/04/21 10:40,10:40:00,17.9,393,430,372,372
2024/04/21 10:50,10:50:00,17.6,329,372,284,284
2024/04/21 11:00,11:00:00,17.2,258,284,242,242
2024/04/21 11:10,11:10:00,17.8,239,242,236,240
2024/04/21 11:20,11:20:00,17.9,254,282,240,282
2024/04/21 11:30,11:30:00,18.1,352,392,282,371
2024/04/21 11:40,11:40:00,18.8,441,499,371,499
2024/04/21 11:50,11:50:00,19,496,512,479,479
2024/04/21 12:00,12:00:00,19,463,479,447,448
2024/04/21 12:10,12:10:00,19.4,446,458,435,449
2024/04/21 12:20,12:20:00,19.6,451,464,442,464
2024/04/21 12:30,12:30:00,19.3,465,475,437,437
2024/04/21 12:40,12:40:00,19.6,443,456,430,443
2024/04/21 12:50,12:50:00,19.2,388,443,345,345
2024/04/21 13:00,13:00:00,18.9,340,345,334,334
2024/04/21 13:10,13:10:00,19,334,336,332,334
2024/04/21 13:20,13:20:00,19.4,322,334,312,312
2024/04/21 13:30,13:30:00,19.6,328,338,312,337
2024/04/21 13:40,13:40:00,19.5,351,399,332,399
2024/04/21 13:50,13:50:00,19.6,429,481,400,481
2024/04/21 14:00,14:00:00,20.7,546,654,482,483
2024/04/21 14:10,14:10:00,19.8,390,483,327,327
2024/04/21 14:20,14:20:00,19.7,316,327,312,319
2024/04/21 14:30,14:30:00,19.5,347,367,319,364
2024/04/21 14:40,14:40:00,20,387,421,364,421
2024/04/21 14:50,14:50:00,20.1,449,542,401,441
2024/04/21 15:00,15:00:00,19.9,328,441,197,197
2024/04/21 15:10,15:10:00,19.5,153,197,130,130
2024/04/21 15:20,15:20:00,19.1,128,131,126,126
2024/04/21 15:30,15:30:00,19,104,126,87,87
2024/04/21 15:40,15:40:00,18.4,94,106,86,106
2024/04/21 15:50,15:50:00,18.1,102,107,91,91
2024/04/21 16:00,16:00:00,18,96,110,87,110
2024/04/21 16:10,16:10:00,18.1,129,157,110,156
2024/04/21 16:20,16:20:00,18.2,164,167,157,164
2024/04/21 16:30,16:30:00,18.4,168,179,162,179
2024/04/21 16:40,16:40:00,18.5,165,179,147,147
2024/04/21 16:50,16:50:00,18.5,142,147,121,121
2024/04/21 17:00,17:00:00,15.8,65,121,30,96
2024/04/21 17:10,17:10:00,15.5,83,99,56,56
2024/04/21 17:20,17:20:00,15.7,35,56,20,20
2024/04/21 17:30,17:30:00,15.8,15,20,10,10
2024/04/21 17:40,17:40:00,15.2,5,11,1,1
2024/04/21 17:50,17:50:00,14.7,1,2,0,0
2024/04/21 18:00,18:00:00,14.6,1,2,0,2
2024/04/21 18:10,18:10:00,14.5,2,3,1,2
2024/04/21 18:20,18:20:00,14.4,2,3,1,2
2024/04/21 18:30,18:30:00,14.2,1,2,0,0
2024/04/21 18:40,18:40:00,13.6,-1,1,-1,-1
2024/04/21 18:50,18:50:00,13.5,-1,0,-1,-1
2024/04/21 19:00,19:00:00,13.5,0,0,-1,0
2024/04/21 19:10,19:10:00,13.3,0,1,0,0
2024/04/21 19:20,19:20:00,13.3,0,0,0,0
2024/04/21 19:30,19:30:00,13.2,0,0,-1,0
2024/04/21 19:40,19:40:00,13.2,0,1,0,0
2024/04/21 19:50,19:50:00,13.1,0,1,0,0
2024/04/21 20:00,20:00:00,12.9,0,0,-1,0
2024/04/21 20:10,20:10:00,13.1,0,0,-1,0
2024/04/21 20:20,20:20:00,13,0,1,-1,0
2024/04/21 20:30,20:30:00,13,0,0,0,0
2024/04/21 20:40,20:40:00,13,0,1,0,0
2024/04/21 20:50,20:50:00,13,0,1,0,0
2024/04/21 21:00,21:00:00,13,0,1,0,0
2024/04/21 21:10,21:10:00,13,0,0,-1,0
2024/04/21 21:20,21:20:00,12.9,0,1,-1,0
2024/04/21 21:30,21:30:00,12.8,0,0,-1,0
2024/04/21 21:40,21:40:00,12.7,0,0,-1,0
2024/04/21 21:50,21:50:00,12.8,0,0,-1,0
2024/04/21 22:00,22:00:00,12.8,0,0,-1,0
2024/04/21 22:10,22:10:00,12.8,0,1,-1,0
2024/04/21 22:20,22:20:00,12.8,0,1,0,0
2024/04/21 22:30,22:30:00,12.9,0,1,0,0
2024/04/21 22:40,22:40:00,12.9,0,1,0,0
2024/04/21 22:50,22:50:00,12.7,0,1,-1,0
2024/04/21 23:00,23:00:00,12.9,0,1,-1,0
2024/04/21 23:10,23:10:00,12.9,0,0,0,0
2024/04/21 23:20,23:20:00,12.9,0,0,0,0
2024/04/21 23:30,23:30:00,12.8,0,0,-1,0
2024/04/21 23:40,23:40:00,12.8,0,1,0,0
2024/04/21 23:50,23:50:00,12.7,0,0,-1,0
2024/04/22 0:00,0:00:00,12.6,0,0,-1,0
2024/04/22 0:10,0:10:00,12.5,0,0,-1,-1
2024/04/22 0:20,0:20:00,12.6,0,0,-1,0
2024/04/22 0:30,0:30:00,12.6,0,0,-1,0
2024/04/22 0:40,0:40:00,12.4,-1,0,-1,-1
2024/04/22 0:50,0:50:00,12.1,-1,0,-2,-1
2024/04/22 1:00,1:00:00,11.8,-1,0,-2,-1
2024/04/22 1:10,1:10:00,11.8,-1,0,-1,-1
2024/04/22 1:20,1:20:00,11.9,-1,0,-1,0
2024/04/22 1:30,1:30:00,12.3,0,0,-1,0
2024/04/22 1:40,1:40:00,12.6,0,0,-1,0
2024/04/22 1:50,1:50:00,12.7,0,0,0,0
2024/04/22 2:00,2:00:00,13,0,1,0,0
2024/04/22 2:10,2:10:00,13,0,1,0,0
2024/04/22 2:20,2:20:00,13.4,0,1,0,1
2024/04/22 2:30,2:30:00,12.8,1,1,0,1
2024/04/22 2:40,2:40:00,12.7,1,1,0,1
2024/04/22 2:50,2:50:00,12.7,1,1,0,1
2024/04/22 3:00,3:00:00,12.8,1,1,0,1
2024/04/22 3:10,3:10:00,12.9,1,2,1,1
2024/04/22 3:20,3:20:00,12.6,1,2,0,1
2024/04/22 3:30,3:30:00,13,2,2,1,2
2024/04/22 3:40,3:40:00,12.8,1,2,0,1
2024/04/22 3:50,3:50:00,12.8,1,2,0,1
2024/04/22 4:00,4:00:00,12.5,1,2,0,1
2024/04/22 4:10,4:10:00,12.5,1,2,0,0
2024/04/22 4:20,4:20:00,12.2,0,1,0,0
2024/04/22 4:30,4:30:00,12.3,0,1,0,0
2024/04/22 4:40,4:40:00,12.4,0,1,0,1
2024/04/22 4:50,4:50:00,12.4,0,1,0,0
2024/04/22 5:00,5:00:00,12.3,0,0,-1,-1
2024/04/22 5:10,5:10:00,12.1,-1,0,-1,0
2024/04/22 5:20,5:20:00,11.9,0,0,-1,-1
2024/04/22 5:30,5:30:00,11.3,-1,0,-2,-1
2024/04/22 5:40,5:40:00,11.5,-1,0,-1,0
2024/04/22 5:50,5:50:00,11.4,0,0,-1,0
2024/04/22 6:00,6:00:00,11.4,0,1,-1,0
2024/04/22 6:10,6:10:00,12.2,0,1,-1,0
2024/04/22 6:20,6:20:00,12.2,0,0,-1,0
2024/04/22 6:30,6:30:00,12.3,2,5,0,5
2024/04/22 6:40,6:40:00,12.5,8,12,5,11
2024/04/22 6:50,6:50:00,12.6,15,18,11,18
2024/04/22 7:00,7:00:00,12.8,22,26,18,26
2024/04/22 7:10,7:10:00,11.8,30,37,26,37
2024/04/22 7:20,7:20:00,11.9,48,57,37,57
2024/04/22 7:30,7:30:00,12.2,65,70,57,70
2024/04/22 7:40,7:40:00,12.4,67,72,64,72
2024/04/22 7:50,7:50:00,12.7,70,74,61,61
2024/04/22 8:00,8:00:00,12.7,67,83,58,83
2024/04/22 8:10,8:10:00,13.6,111,139,82,138
2024/04/22 8:20,8:20:00,14,155,172,139,172
2024/04/22 8:30,8:30:00,15,185,204,172,204
2024/04/22 8:40,8:40:00,16.1,224,240,204,240
2024/04/22 8:50,8:50:00,16.1,254,270,240,270
2024/04/22 9:00,9:00:00,16.5,269,278,250,250
2024/04/22 9:10,9:10:00,16.7,265,290,248,283
2024/04/22 9:20,9:20:00,17.2,327,436,281,435
2024/04/22 9:30,9:30:00,18.7,664,916,433,905
2024/04/22 9:40,9:40:00,19,795,904,655,808
2024/04/22 9:50,9:50:00,20,813,864,577,864
2024/04/22 10:00,10:00:00,20.4,884,942,760,910
2024/04/22 10:10,10:10:00,21.2,867,951,675,842
2024/04/22 10:20,10:20:00,21.1,860,886,819,819
2024/04/22 10:30,10:30:00,21.4,788,825,686,686
2024/04/22 10:40,10:40:00,20.6,780,904,654,904
2024/04/22 10:50,10:50:00,21.5,914,924,903,923
2024/04/22 11:00,11:00:00,21.8,932,946,883,946
2024/04/22 11:10,11:10:00,21.8,956,966,945,946
2024/04/22 11:20,11:20:00,22.3,965,1018,885,945
2024/04/22 11:30,11:30:00,22.2,938,1066,599,606
2024/04/22 11:40,11:40:00,21.6,621,729,533,543
2024/04/22 11:50,11:50:00,22.5,756,1199,300,874
2024/04/22 12:00,12:00:00,21.5,670,1185,155,244
2024/04/22 12:10,12:10:00,20.9,242,362,213,262
2024/04/22 12:20,12:20:00,22.8,660,1273,233,862
2024/04/22 12:30,12:30:00,21.7,638,1294,208,208
2024/04/22 12:40,12:40:00,20.6,224,687,157,618
2024/04/22 12:50,12:50:00,21.7,500,1293,264,264
2024/04/22 13:00,13:00:00,21.6,305,619,260,300
2024/04/22 13:10,13:10:00,22.9,770,1394,301,511
2024/04/22 13:20,13:20:00,22.4,461,1196,241,241
2024/04/22 13:30,13:30:00,21.5,147,240,98,98
2024/04/22 13:40,13:40:00,21,77,98,60,60
2024/04/22 13:50,13:50:00,19.7,48,61,31,33
2024/04/22 14:00,14:00:00,15.8,26,33,22,29
2024/04/22 14:10,14:10:00,15.2,42,48,29,34
2024/04/22 14:20,14:20:00,15.6,30,35,24,35
2024/04/22 14:30,14:30:00,15,24,36,16,17
2024/04/22 14:40,14:40:00,14.4,17,20,13,18
2024/04/22 14:50,14:50:00,14.2,25,39,18,39
2024/04/22 15:00,15:00:00,14.3,39,42,36,39
2024/04/22 15:10,15:10:00,14,38,40,35,36
2024/04/22 15:20,15:20:00,13.9,40,43,36,43
2024/04/22 15:30,15:30:00,14.1,48,56,43,56
2024/04/22 15:40,15:40:00,14.4,73,96,56,96
2024/04/22 15:50,15:50:00,15.2,134,179,95,179
2024/04/22 16:00,16:00:00,15.6,242,294,179,293
2024/04/22 16:10,16:10:00,17,277,319,229,274
2024/04/22 16:20,16:20:00,17.2,167,274,132,135
2024/04/22 16:30,16:30:00,17.1,133,203,94,94
2024/04/22 16:40,16:40:00,16.4,81,94,78,81
2024/04/22 16:50,16:50:00,15.9,82,89,79,89
2024/04/22 17:00,17:00:00,16.2,104,149,90,149
2024/04/22 17:10,17:10:00,16.8,160,177,149,176
2024/04/22 17:20,17:20:00,16.9,146,181,105,105
2024/04/22 17:30,17:30:00,17.1,113,127,95,98
2024/04/22 17:40,17:40:00,17.1,103,114,83,83
2024/04/22 17:50,17:50:00,16.9,56,83,43,47
2024/04/22 18:00,18:00:00,16.6,37,47,28,28
2024/04/22 18:10,18:10:00,16.3,20,28,17,17
2024/04/22 18:20,18:20:00,15.9,15,17,11,12
2024/04/22 18:30,18:30:00,15.7,8,12,4,4
2024/04/22 18:40,18:40:00,15.4,0,4,-2,-1
2024/04/22 18:50,18:50:00,15.3,-1,-1,-2,-2
2024/04/22 19:00,19:00:00,15,-1,0,-2,-1
2024/04/22 19:10,19:10:00,14.8,0,1,-1,0
2024/04/22 19:20,19:20:00,15.1,1,2,0,1
2024/04/22 19:30,19:30:00,15.3,1,1,0,0
2024/04/22 19:40,19:40:00,15.2,1,1,0,1
2024/04/22 19:50,19:50:00,15.3,1,1,0,1
2024/04/22 20:00,20:00:00,15.4,0,1,0,0
2024/04/22 20:10,20:10:00,15.3,0,1,0,1
2024/04/22 20:20,20:20:00,15.2,0,1,-1,0
2024/04/22 20:30,20:30:00,15.3,0,1,-1,1
2024/04/22 20:40,20:40:00,15.2,0,1,-1,-1
2024/04/22 20:50,20:50:00,15.2,0,0,-1,0
2024/04/22 21:00,21:00:00,15.1,0,0,-1,0
2024/04/22 21:10,21:10:00,15.1,-1,0,-1,0
2024/04/22 21:20,21:20:00,14.8,0,1,-1,0
2024/04/22 21:30,21:30:00,14.6,0,1,0,0
2024/04/22 21:40,21:40:00,14.5,0,0,0,0
2024/04/22 21:50,21:50:00,14.6,0,1,-1,0
2024/04/22 22:00,22:00:00,14.5,0,1,0,0
2024/04/22 22:10,22:10:00,14.5,0,0,-1,0
2024/04/22 22:20,22:20:00,14.4,0,0,-1,0
2024/04/22 22:30,22:30:00,14.5,0,1,0,0
2024/04/22 22:40,22:40:00,14.6,0,1,0,0
2024/04/22 22:50,22:50:00,14.5,0,1,-1,0
2024/04/22 23:00,23:00:00,14.4,-1,0,-1,-1
2024/04/22 23:10,23:10:00,14.3,-1,0,-1,-1
2024/04/22 23:20,23:20:00,14.2,-1,0,-1,0
2024/04/22 23:30,23:30:00,14.3,0,1,-1,0
2024/04/22 23:40,23:40:00,14.2,0,1,-1,0
2024/04/22 23:50,23:50:00,14.1,0,0,-1,0
2024/04/23 0:00,0:00:00,14.1,0,1,-1,0
2024/04/23 0:10,0:10:00,14.2,0,1,0,0
2024/04/23 0:20,0:20:00,14.2,0,0,-1,0
2024/04/23 0:30,0:30:00,14.1,0,0,-1,0
2024/04/23 0:40,0:40:00,14.1,0,0,-1,0
2024/04/23 0:50,0:50:00,14,-1,0,-1,-1
2024/04/23 1:00,1:00:00,13.8,-1,0,-1,-1
2024/04/23 1:10,1:10:00,13.7,0,0,-1,0
2024/04/23 1:20,1:20:00,13.8,0,0,-1,0
2024/04/23 1:30,1:30:00,13.6,0,0,-1,0
2024/04/23 1:40,1:40:00,13.5,0,0,-1,0
2024/04/23 1:50,1:50:00,13.5,0,0,-1,0
2024/04/23 2:00,2:00:00,13.5,0,1,0,0
2024/04/23 2:10,2:10:00,13.5,0,0,-1,0
